timestamp,latitude,longitude,mpu_acc_x_g,mpu_acc_y_g,mpu_acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,adxl_acc_x_g,adxl_acc_y_g,adxl_acc_z_g,risk
2026-01-01 00:29:44,23.520004,87.309989,0.1111,0.0669,1.0321,2.906,1.201,1.729,0.0504,0.0589,1.0455,medium
2026-01-01 00:29:45,23.519982,87.309999,0.1173,0.0595,1.0662,3.387,0.591,0.833,0.1061,0.0777,1.0363,medium
2026-01-01 00:29:46,23.520010,87.310000,0.1117,0.0962,1.0365,1.931,2.034,1.359,0.0899,0.0667,1.0319,medium
2026-01-01 00:29:47,23.520003,87.309987,0.0870,0.0711,1.0651,2.243,1.807,0.819,0.1596,0.0291,1.0817,medium
2026-01-01 00:29:48,23.519994,87.310019,0.0493,0.0142,1.0684,1.878,2.600,0.150,0.0776,0.1419,1.0269,medium
2026-01-01 00:29:49,23.519999,87.310023,0.0422,0.0624,1.0208,1.586,2.136,0.899,0.0772,0.0483,1.0765,medium
2026-01-01 00:29:50,23.519996,87.309999,0.0417,0.0813,1.0767,2.494,2.169,0.361,0.1241,0.0926,1.0254,medium
2026-01-01 00:29:51,23.519994,87.309994,0.1286,0.0441,1.0462,2.003,2.068,2.075,0.0649,0.0167,1.0219,medium
2026-01-01 00:29:52,23.519999,87.310000,0.0999,0.0747,1.0301,2.793,0.319,2.018,0.0617,0.0380,1.0372,medium
2026-01-01 00:29:53,23.520010,87.309999,0.1626,0.0484,1.0306,1.286,0.700,1.512,0.1719,0.0952,1.1175,medium
2026-01-01 00:29:54,23.519990,87.309997,0.0780,0.0258,1.0158,2.808,0.782,1.248,0.1913,0.1483,1.0070,medium
2026-01-01 00:29:55,23.519999,87.310022,0.0789,0.0591,1.0894,2.641,2.380,1.938,0.1035,0.0673,1.0219,medium
2026-01-01 00:29:56,23.520014,87.310004,0.0860,0.0672,1.0552,1.420,2.272,1.445,0.0541,0.0622,1.0383,medium
2026-01-01 00:29:57,23.520008,87.310003,0.1208,0.0253,1.0318,1.911,1.690,1.500,0.0957,0.1162,1.0728,medium
2026-01-01 00:29:58,23.520007,87.309994,0.0631,0.0156,1.0611,2.893,2.280,1.381,0.1358,0.0649,1.0771,medium
2026-01-01 00:29:59,23.520013,87.310023,0.0901,0.0419,1.0310,2.503,2.173,0.722,0.1007,0.1024,1.0466,medium
2026-01-01 00:30:00,23.520014,87.309989,0.0682,0.0425,0.9977,1.796,1.271,1.083,0.0611,0.1228,1.0245,medium
2026-01-01 00:30:01,23.520018,87.309990,0.0816,0.1016,1.0531,1.425,0.892,2.044,0.0435,0.0771,1.0527,medium
2026-01-01 00:30:02,23.520011,87.309988,0.1028,0.0477,1.0464,2.403,2.398,0.500,0.0890,0.0470,1.0648,medium
2026-01-01 00:30:03,23.520008,87.309995,0.1017,0.0687,1.0652,1.178,1.540,1.857,0.0924,0.0700,1.0599,medium
2026-01-01 00:30:04,23.519998,87.310003,0.0694,0.0341,1.0450,1.084,1.376,1.562,0.1729,0.0858,1.0434,medium
2026-01-01 00:30:05,23.519991,87.310010,0.1319,0.0897,1.0494,2.562,1.331,0.907,0.1369,0.1013,1.0358,medium
2026-01-01 00:30:06,23.519991,87.310018,0.0676,0.0864,1.0514,2.423,0.853,1.762,0.1847,0.0347,1.0006,medium
2026-01-01 00:30:07,23.520004,87.310008,0.0492,0.0701,1.0361,0.967,3.051,0.947,0.0138,0.1023,1.0517,medium
2026-01-01 00:30:08,23.520009,87.309992,0.0950,0.0801,1.0124,2.594,1.448,1.315,0.0880,0.0694,1.0747,medium
2026-01-01 00:30:09,23.520008,87.309998,0.0613,0.0836,1.0355,2.242,2.422,1.151,0.0598,0.0197,1.0155,medium
2026-01-01 00:30:10,23.519983,87.310003,0.1115,0.0227,1.0554,1.662,0.749,0.699,0.1081,0.0743,1.0190,medium
2026-01-01 00:30:11,23.519990,87.309992,0.0920,0.0304,0.9960,3.218,2.173,2.255,0.1570,0.0906,1.0401,medium
2026-01-01 00:30:12,23.520004,87.309993,0.1140,0.1023,1.0151,2.337,0.601,1.642,0.0953,0.1126,1.0153,medium
2026-01-01 00:30:13,23.519993,87.309999,0.0816,0.1137,1.0287,2.206,2.074,1.366,0.0448,0.0876,1.1080,medium
2026-01-01 00:30:14,23.519992,87.310015,0.0944,0.0745,0.9958,1.950,1.797,1.870,0.1103,0.0259,1.0118,medium
2026-01-01 00:30:15,23.519983,87.310011,0.0632,0.1120,1.0034,2.796,0.436,1.230,0.0487,0.1510,1.0281,medium
2026-01-01 00:30:16,23.519990,87.309995,0.1042,0.0804,1.0631,1.299,1.672,0.490,0.0437,0.0722,1.0452,medium
2026-01-01 00:30:17,23.520017,87.310027,0.1381,0.0516,1.0270,1.424,2.287,1.852,0.0836,0.1312,1.0734,medium
2026-01-01 00:30:18,23.520024,87.309983,0.0693,0.0682,1.0709,1.639,0.491,1.208,0.0951,0.0751,1.0381,medium
2026-01-01 00:30:19,23.520016,87.310002,0.0595,0.0355,1.0158,2.591,2.719,2.238,0.0549,0.1190,1.0013,medium
2026-01-01 00:30:20,23.519998,87.309994,0.0913,0.1319,1.0355,1.196,2.557,1.474,0.0787,0.1719,1.0513,medium
2026-01-01 00:30:21,23.520001,87.310018,0.1030,0.0586,1.0242,2.262,3.600,1.307,0.1319,0.0458,1.0777,medium
2026-01-01 00:30:22,23.520007,87.309999,0.0774,0.0450,1.0356,1.718,1.404,0.933,0.0511,0.0963,1.0922,medium
2026-01-01 00:30:23,23.519986,87.309996,0.0914,0.0718,0.9963,1.883,0.244,1.194,0.1158,0.1018,1.0070,medium
2026-01-01 00:30:24,23.519983,87.310023,0.0868,0.0426,1.0091,2.089,2.585,1.829,0.1029,0.0819,1.0611,medium
2026-01-01 00:30:25,23.519969,87.310009,0.0913,0.0482,1.0316,1.536,2.251,0.788,0.1513,0.0618,1.0177,medium
2026-01-01 00:30:26,23.520008,87.310010,0.1346,0.0641,1.0576,2.440,4.599,1.217,0.0647,0.1485,1.0335,medium
2026-01-01 00:30:27,23.520006,87.309980,0.0929,0.0338,1.0372,1.823,0.268,1.065,0.1210,0.1745,1.0232,medium
2026-01-01 00:30:28,23.519995,87.309992,0.1223,0.0909,1.0440,3.085,3.244,1.441,0.1228,0.0469,1.0287,medium
2026-01-01 00:30:29,23.519999,87.310015,0.0883,0.0827,1.0720,2.536,1.899,0.942,0.0476,0.0672,1.0007,medium
2026-01-01 00:30:30,23.520000,87.310000,0.0748,0.1064,1.0279,2.681,2.138,0.782,0.0702,0.1053,1.0447,medium
2026-01-01 00:30:31,23.519993,87.309996,0.1213,0.0825,1.0728,1.877,0.956,2.519,0.1850,0.0383,1.0599,medium
2026-01-01 00:30:32,23.520019,87.310015,0.0588,0.0904,1.0031,2.544,1.574,2.428,0.0808,0.1100,1.0428,medium
2026-01-01 00:30:33,23.520007,87.310004,0.0921,0.1043,1.0556,2.523,1.547,1.412,0.0970,0.0600,1.0640,medium
2026-01-01 00:30:34,23.520010,87.310022,0.0267,0.0444,1.0325,2.679,1.879,1.604,0.1043,0.0918,1.0535,medium
2026-01-01 00:30:35,23.519994,87.309998,0.0769,0.0110,1.0423,2.269,-0.199,0.587,0.0552,0.1183,1.0428,medium
2026-01-01 00:30:36,23.520010,87.310017,0.0677,0.0793,1.0639,0.877,2.808,2.749,0.1104,0.0799,1.0474,medium
2026-01-01 00:30:37,23.520006,87.310005,0.1112,0.0640,1.0184,1.127,1.111,1.786,0.1170,0.0302,1.0802,medium
2026-01-01 00:30:38,23.519990,87.310018,0.0651,0.0174,1.0245,4.047,1.022,0.862,0.1323,0.0929,1.0295,medium
2026-01-01 00:30:39,23.520003,87.310014,0.0548,0.0515,1.0553,1.917,1.558,1.468,0.0710,0.1138,1.0066,medium
2026-01-01 00:30:40,23.520004,87.309992,0.0990,0.0538,1.0237,2.339,2.336,1.252,0.0732,0.1197,1.0167,medium
2026-01-01 00:30:41,23.519997,87.310006,0.1113,0.0360,1.0264,2.550,1.521,1.595,0.1488,0.0289,1.0160,medium
2026-01-01 00:30:42,23.520012,87.310000,0.0676,0.0538,1.0199,2.273,0.612,1.497,0.1757,0.0847,1.0790,medium
2026-01-01 00:30:43,23.519998,87.309993,0.0694,0.0406,1.0317,0.715,1.582,1.466,0.1122,0.0846,1.0635,medium
2026-01-01 00:30:44,23.519984,87.310004,0.1182,0.0697,1.0535,2.194,0.353,0.429,0.0767,0.0012,1.0513,medium
2026-01-01 00:30:45,23.520000,87.310009,0.0805,0.0232,0.9833,0.293,2.728,1.298,0.1432,0.0925,1.0484,medium
2026-01-01 00:30:46,23.520002,87.310002,0.1162,0.1023,1.0977,2.631,1.774,0.796,0.0888,0.0390,1.0979,medium
2026-01-01 00:30:47,23.520009,87.309999,0.1303,0.0578,1.0236,3.043,2.550,0.490,0.1291,0.1511,1.0330,medium
2026-01-01 00:30:48,23.520009,87.310011,0.0636,0.0569,1.0383,2.480,2.515,1.207,0.1524,0.1061,1.0322,medium
2026-01-01 00:30:49,23.520014,87.310002,0.0912,0.0540,1.0519,3.310,1.308,1.679,0.1318,0.0763,0.9987,medium
2026-01-01 00:30:50,23.520006,87.309982,0.0570,0.0397,1.0350,1.208,0.137,0.961,0.1332,0.0860,1.0208,medium
2026-01-01 00:30:51,23.520001,87.310001,0.0689,0.0905,1.0622,2.395,0.962,1.485,0.1240,0.0847,1.0689,medium
2026-01-01 00:30:52,23.519975,87.310004,0.0752,0.0181,1.0118,2.108,2.070,1.278,0.0923,0.0840,1.0796,medium
2026-01-01 00:30:53,23.519998,87.309999,0.0882,0.0604,1.0244,1.981,1.993,0.888,0.1093,0.0567,1.0154,medium
2026-01-01 00:30:54,23.520015,87.310007,0.1091,0.0586,1.0538,1.326,0.991,1.969,0.1600,0.1386,1.0119,medium
2026-01-01 00:30:55,23.520004,87.310008,0.0163,0.0880,1.0346,0.654,0.700,1.127,0.1351,0.0759,1.0429,medium
2026-01-01 00:30:56,23.519992,87.309988,0.1120,0.0781,1.0303,1.068,2.879,1.504,0.1216,0.0817,1.0301,medium
2026-01-01 00:30:57,23.520011,87.310001,0.0528,0.0279,1.0584,2.623,1.653,1.403,0.0952,0.1152,1.0539,medium
2026-01-01 00:30:58,23.519996,87.309986,0.0855,0.1301,1.0234,2.317,1.813,1.075,0.0828,0.1307,1.0570,medium
2026-01-01 00:30:59,23.520010,87.309996,0.1127,0.0620,1.0183,1.329,2.911,2.201,0.1725,0.0669,1.0508,medium
2026-01-01 00:31:00,23.520003,87.310004,0.0441,0.0881,1.0419,1.549,1.688,1.017,0.0862,0.0600,1.0259,medium
2026-01-01 00:31:01,23.519998,87.309997,0.1039,0.0175,1.0448,2.248,2.327,1.821,0.1003,0.0855,1.0159,medium
2026-01-01 00:31:02,23.519989,87.309992,0.0812,0.0393,1.0483,2.077,1.805,1.340,0.1017,0.0914,1.0229,medium
2026-01-01 00:31:03,23.519993,87.309986,0.0865,0.1056,1.0082,2.811,2.711,1.549,0.0581,0.0842,1.0354,medium
2026-01-01 00:31:04,23.520001,87.309992,0.0472,0.0388,1.0522,1.679,0.579,1.208,0.1164,0.0795,1.0340,medium
2026-01-01 00:31:05,23.519988,87.310003,0.0918,0.0695,1.0645,2.488,2.971,1.575,0.1262,0.1026,1.0399,medium
2026-01-01 00:31:06,23.519998,87.310005,0.1153,0.0896,1.0124,2.143,1.902,0.897,0.0938,0.0753,0.9815,medium
2026-01-01 00:31:07,23.519989,87.309998,0.0429,0.0780,1.0731,3.155,1.532,1.054,0.1443,0.0678,1.0598,medium
2026-01-01 00:31:08,23.520017,87.310001,0.0636,0.0539,1.0124,2.291,1.750,1.593,0.1244,0.0708,1.0366,medium
2026-01-01 00:31:09,23.519995,87.309990,0.0936,0.0646,1.0592,0.757,0.976,0.267,0.0912,0.1078,1.0182,medium
2026-01-01 00:31:10,23.520004,87.310002,0.0947,0.0187,0.9924,1.919,2.285,0.740,0.1433,0.1102,1.0453,medium
2026-01-01 00:31:11,23.520016,87.309991,0.0656,0.0460,1.0159,2.528,2.699,1.947,0.0606,0.0847,1.0730,medium
2026-01-01 00:31:12,23.519991,87.309995,0.1052,0.0907,1.0302,1.602,1.905,1.838,0.1080,0.0898,1.0215,medium
2026-01-01 00:31:13,23.519995,87.309992,0.0884,0.0860,1.0459,3.064,2.917,0.829,0.0926,0.1230,1.0675,medium
2026-01-01 00:31:14,23.519992,87.310006,0.0647,0.0687,1.0478,1.994,1.421,0.270,0.1205,0.0751,1.0205,medium
2026-01-01 00:31:15,23.519991,87.309998,0.1056,-0.0056,0.9972,1.582,2.252,1.058,0.1319,0.0902,1.0500,medium
2026-01-01 00:31:16,23.519988,87.309995,0.1411,0.0285,1.0551,2.232,1.130,2.012,0.1108,0.0308,1.0345,medium
2026-01-01 00:31:17,23.519992,87.310003,0.1421,0.0718,1.0211,3.915,1.931,0.351,0.1206,0.0787,1.0094,medium
2026-01-01 00:31:18,23.520008,87.310003,0.0868,0.0788,1.0371,2.070,0.484,1.057,0.0941,0.0650,1.0572,medium
2026-01-01 00:31:19,23.520010,87.309998,0.0843,0.0362,0.9959,0.924,1.485,1.391,0.1189,0.0531,1.0174,medium
2026-01-01 00:31:20,23.520004,87.309984,0.0535,0.0209,1.0193,1.282,0.963,1.608,0.1103,0.0978,1.0435,medium
2026-01-01 00:31:21,23.520006,87.310011,0.0428,0.0961,1.0313,1.113,1.338,1.215,0.1997,0.0467,1.0241,medium
2026-01-01 00:31:22,23.519990,87.309989,0.1303,0.0556,1.0269,2.659,1.677,1.946,0.1320,0.1230,1.0208,medium
2026-01-01 00:31:23,23.520015,87.309999,0.0348,0.1002,1.0434,1.771,2.516,0.907,0.1669,0.1254,1.0866,medium
2026-01-01 00:31:24,23.519996,87.309986,0.0926,0.0615,0.9804,1.998,1.328,1.572,0.1738,0.0429,1.0316,medium
2026-01-01 00:31:25,23.520000,87.309998,0.0682,0.0266,1.0523,1.345,2.808,2.061,0.1509,0.1106,1.0208,medium
2026-01-01 00:31:26,23.520019,87.310004,0.0699,0.1058,1.0604,2.515,2.343,1.070,0.1482,0.0708,1.0455,medium
2026-01-01 00:31:27,23.519980,87.310003,0.0652,0.0354,1.0190,1.715,1.058,1.330,0.0960,0.0309,1.1044,medium
2026-01-01 00:31:28,23.520004,87.309979,0.1279,0.1017,1.0658,2.080,0.995,1.438,0.0919,0.0772,0.9844,medium
2026-01-01 00:31:29,23.519998,87.309990,0.0863,0.0981,1.0928,-0.116,1.480,0.685,0.1621,0.0993,1.0303,medium
2026-01-01 00:31:30,23.519999,87.310008,0.1068,0.0251,1.0137,2.786,2.142,1.408,0.0483,0.1537,1.0280,medium
2026-01-01 00:31:31,23.520002,87.309995,0.0619,0.0769,1.0156,1.483,1.131,2.440,0.0627,0.0636,0.9770,medium
2026-01-01 00:31:32,23.520028,87.310006,0.0389,0.0293,1.0139,1.017,0.426,0.588,0.1870,0.1222,1.0245,medium
2026-01-01 00:31:33,23.520000,87.310007,0.1591,-0.0008,1.0287,2.392,2.299,1.792,0.1069,0.1180,1.1012,medium
2026-01-01 00:31:34,23.519995,87.310014,0.0554,0.0291,1.0404,0.902,0.598,1.506,0.0776,0.1000,1.0278,medium
2026-01-01 00:31:35,23.519997,87.310001,0.1109,0.0789,1.0111,1.807,1.467,1.716,0.0712,0.1874,1.0466,medium
2026-01-01 00:31:36,23.519993,87.309987,0.0984,0.0883,1.0261,3.208,1.750,0.757,0.1159,0.0988,1.0257,medium
2026-01-01 00:31:37,23.519990,87.309985,0.0150,0.0472,1.0293,1.443,2.446,1.698,0.1196,0.1316,0.9932,medium
2026-01-01 00:31:38,23.519991,87.310002,0.0928,0.0539,1.0333,1.677,0.675,0.157,0.0980,0.0730,1.0732,medium
2026-01-01 00:31:39,23.519990,87.310007,0.0884,0.0371,1.0595,3.079,1.914,1.265,0.1307,0.0770,1.0356,medium
2026-01-01 00:31:40,23.519980,87.309988,0.1186,0.1166,1.0794,3.465,3.482,1.784,0.1546,0.2032,1.0896,high
2026-01-01 00:31:41,23.519994,87.309992,0.0839,0.1220,1.0147,3.985,2.391,1.775,0.2041,0.1356,1.1257,high
2026-01-01 00:31:42,23.519999,87.310006,0.1505,0.0658,1.0364,3.416,3.246,1.047,0.2306,0.1319,1.0600,high
2026-01-01 00:31:43,23.519996,87.310010,0.1424,0.1277,1.0268,3.916,1.972,1.801,0.1464,0.1203,1.0699,high
2026-01-01 00:31:44,23.519999,87.310009,0.1546,0.0738,1.0677,4.056,1.794,3.026,0.1336,0.1897,1.1092,high
2026-01-01 00:31:45,23.519984,87.310011,0.0850,0.1083,1.1091,2.455,2.072,2.276,0.1541,0.1511,1.0630,high
2026-01-01 00:31:46,23.520011,87.310003,0.1468,0.0735,1.0889,3.592,2.004,2.493,0.1980,0.0452,1.1278,high
2026-01-01 00:31:47,23.519999,87.309992,0.1155,0.0528,1.0654,3.831,2.227,1.727,0.2238,0.1414,1.0342,high
2026-01-01 00:31:48,23.519987,87.309984,0.1564,0.0842,1.1032,2.110,1.493,3.373,0.2120,0.1457,1.1162,high
2026-01-01 00:31:49,23.519976,87.310010,0.1215,0.0902,1.0600,4.036,2.167,2.800,0.2192,0.1649,1.0656,high
2026-01-01 00:31:50,23.520010,87.310007,0.1248,0.1452,1.0393,3.259,3.233,2.830,0.1502,0.1077,1.0417,high
2026-01-01 00:31:51,23.520000,87.310023,0.1249,0.0785,1.0716,2.269,1.647,2.536,0.1694,0.1071,1.0702,high
2026-01-01 00:31:52,23.520008,87.309985,0.1333,0.1267,1.0439,3.861,1.834,2.291,0.1932,0.1031,1.0885,high
2026-01-01 00:31:53,23.520001,87.310019,0.1555,0.1317,1.0867,1.225,2.258,2.187,0.1082,0.1879,1.0193,high
2026-01-01 00:31:54,23.519988,87.309988,0.1352,0.1513,1.0086,2.520,3.264,2.586,0.1746,0.1185,1.1396,high
2026-01-01 00:31:55,23.520002,87.310004,0.1367,0.1109,1.0084,2.864,3.952,2.573,0.1607,0.1332,1.1106,high
2026-01-01 00:31:56,23.520004,87.309996,0.1668,0.0733,1.0366,3.389,2.447,2.138,0.1968,0.1933,1.1152,high
2026-01-01 00:31:57,23.519993,87.309997,0.1580,0.0920,1.0155,3.316,2.678,1.069,0.1674,0.1844,1.0472,high
2026-01-01 00:31:58,23.520002,87.310011,0.1049,0.1241,1.0411,2.841,2.879,2.489,0.1926,0.1280,1.0629,high
2026-01-01 00:31:59,23.520003,87.309990,0.0788,0.0532,1.0685,3.612,3.768,2.237,0.2368,0.0872,1.0009,high
2026-01-01 00:32:00,23.519999,87.310012,0.1393,0.0793,1.0682,3.419,3.354,1.484,0.1614,0.0687,1.0139,high
2026-01-01 00:32:01,23.520004,87.310000,0.1911,0.1574,1.0610,4.168,1.904,2.354,0.2421,0.1477,1.1248,high
2026-01-01 00:32:02,23.519992,87.310004,0.1234,0.1384,1.0649,3.006,3.524,2.298,0.2289,0.1846,1.0890,high
2026-01-01 00:32:03,23.519986,87.310019,0.1519,0.1041,1.0052,3.915,2.105,2.007,0.1541,0.1653,1.1472,high
2026-01-01 00:32:04,23.520005,87.309986,0.1151,0.1185,1.0836,3.654,2.383,0.560,0.2226,0.0747,1.0246,high
2026-01-01 00:32:05,23.519999,87.310007,0.1289,0.2237,1.0675,3.071,2.567,0.927,0.1044,0.1010,1.0722,high
2026-01-01 00:32:06,23.520013,87.310007,0.1033,0.0856,1.0124,3.716,2.686,3.030,0.2118,0.0685,1.0081,high
2026-01-01 00:32:07,23.520007,87.309997,0.1419,0.1038,1.0237,3.535,1.979,1.347,0.1027,0.1308,1.0917,high
2026-01-01 00:32:08,23.519991,87.309995,0.1045,0.0655,1.0512,3.338,2.562,1.801,0.1773,0.0440,1.1024,high
2026-01-01 00:32:09,23.519999,87.309998,0.1263,0.0988,1.0229,3.311,3.228,2.874,0.0746,0.1370,1.0623,high
2026-01-01 00:32:10,23.520008,87.309987,0.1125,0.0860,1.0565,3.656,2.801,2.550,0.1273,0.1105,1.0634,high
2026-01-01 00:32:11,23.520019,87.310003,0.1740,0.1358,1.0647,2.648,2.653,2.530,0.1552,0.1548,1.1145,high
2026-01-01 00:32:12,23.520000,87.310002,0.1837,0.0713,1.0981,3.564,1.804,2.111,0.1992,0.2124,1.0762,high
2026-01-01 00:32:13,23.519985,87.309993,0.1494,0.1316,1.0322,3.886,4.459,1.768,0.2152,0.1627,1.0923,high
2026-01-01 00:32:14,23.519994,87.310006,0.1644,0.0974,1.0725,2.228,4.294,2.979,0.1348,0.1190,1.1039,high
2026-01-01 00:32:15,23.520009,87.309990,0.1892,0.1116,1.0323,3.057,3.773,1.326,0.1837,0.1462,1.1361,high
2026-01-01 00:32:16,23.519991,87.310016,0.1780,0.0398,1.0855,3.400,2.200,0.632,0.1394,0.1581,1.0119,high
2026-01-01 00:32:17,23.519995,87.310018,0.1694,0.1127,1.0731,3.282,3.267,2.209,0.1387,0.1555,0.9738,high
2026-01-01 00:32:18,23.520010,87.310020,0.1678,0.1327,1.0552,4.574,0.842,2.683,0.0992,0.1333,1.0776,high
2026-01-01 00:32:19,23.520003,87.309994,0.1384,0.1188,1.0572,3.036,2.702,2.564,0.1380,0.1056,1.0493,high
2026-01-01 00:32:20,23.519999,87.310003,0.1590,0.1173,1.0769,4.450,3.363,2.677,0.1277,0.1662,1.0336,high
2026-01-01 00:32:21,23.519994,87.310001,0.1088,0.0602,1.0445,3.925,1.888,3.702,0.1389,0.2010,1.0495,high
2026-01-01 00:32:22,23.519995,87.309997,0.1899,0.0858,1.0284,4.019,2.932,2.749,0.1894,0.1331,1.0448,high
2026-01-01 00:32:23,23.520002,87.309997,0.1073,0.0789,1.0362,3.529,2.736,0.876,0.1476,0.0883,1.1219,high
2026-01-01 00:32:24,23.520011,87.310012,0.1213,0.1174,1.0333,3.568,2.973,2.234,0.1272,0.1192,1.0661,high
2026-01-01 00:32:25,23.519981,87.309991,0.1227,0.1304,1.0574,2.686,3.085,1.128,0.1618,0.1290,1.0489,high
2026-01-01 00:32:26,23.520004,87.309987,0.1742,0.0916,1.0219,2.538,2.421,1.924,0.1395,0.2347,1.0479,high
2026-01-01 00:32:27,23.519981,87.309999,0.1622,0.0923,1.0632,2.415,3.115,1.900,0.1424,0.1621,1.1225,high
2026-01-01 00:32:28,23.520014,87.310004,0.0668,0.1030,1.0097,4.054,3.604,1.918,0.1613,0.1110,1.1286,high
2026-01-01 00:32:29,23.520003,87.310004,0.1146,0.0834,1.0560,4.241,1.322,2.353,0.1427,0.0839,1.0821,high
2026-01-01 00:32:30,23.520020,87.310003,0.0818,0.0480,1.0294,2.424,3.465,2.101,0.1790,0.0920,1.0603,high
2026-01-01 00:32:31,23.520014,87.310002,0.1727,0.0407,1.0062,3.955,1.988,2.784,0.2088,0.1058,1.0629,high
2026-01-01 00:32:32,23.519981,87.310016,0.1214,0.1158,1.0714,3.715,2.750,2.815,0.1991,0.1486,1.1178,high
2026-01-01 00:32:33,23.519995,87.309987,0.1114,0.0493,1.0681,2.269,2.733,2.132,0.1297,0.1944,1.0086,high
2026-01-01 00:32:34,23.519982,87.309998,0.1397,0.0597,0.9901,2.753,2.409,1.174,0.1264,0.1306,1.1049,high
2026-01-01 00:32:35,23.519975,87.310001,0.1672,0.0709,1.0817,2.025,2.232,2.251,0.2104,0.1529,1.0519,high
2026-01-01 00:32:36,23.519999,87.309988,0.1432,0.0864,1.0283,3.763,1.799,2.169,0.0867,0.1050,1.1344,high
2026-01-01 00:32:37,23.520017,87.309990,0.1677,0.0848,1.0371,3.037,3.757,1.495,0.2169,0.0956,1.0931,high
2026-01-01 00:32:38,23.520000,87.310007,0.1020,0.1219,1.0613,2.807,4.523,0.871,0.2028,0.1047,1.0239,high
2026-01-01 00:32:39,23.519994,87.309994,0.1690,0.0845,1.0526,4.072,2.056,1.780,0.1950,0.1530,1.1460,high
2026-01-01 00:32:40,23.519996,87.310008,0.1412,0.0819,0.9894,3.089,1.819,1.380,0.1517,0.1177,1.1672,high
2026-01-01 00:32:41,23.520006,87.310010,0.1296,0.1604,1.0080,3.682,3.667,2.708,0.2029,0.1724,1.0492,high
2026-01-01 00:32:42,23.520002,87.310014,0.1188,0.1287,1.0229,1.839,3.355,1.530,0.1342,0.1110,1.0466,high
2026-01-01 00:32:43,23.519978,87.310024,0.1580,0.0869,1.0886,4.764,2.286,2.263,0.2276,0.1508,1.0814,high
2026-01-01 00:32:44,23.519996,87.309995,0.1320,0.1233,1.0740,3.354,2.017,1.836,0.1413,0.0976,1.0592,high
2026-01-01 00:32:45,23.519995,87.310000,0.1787,0.1199,1.0405,2.667,2.800,2.041,0.1870,0.2191,1.0549,high
2026-01-01 00:32:46,23.520012,87.309984,0.1143,0.1164,1.0369,2.301,3.478,2.463,0.1845,0.1321,1.1135,high
2026-01-01 00:32:47,23.520001,87.310006,0.1597,0.0839,1.0687,1.917,3.067,1.482,0.1477,0.0904,1.0962,high
2026-01-01 00:32:48,23.520006,87.310022,0.1502,0.0878,1.0412,2.918,1.526,2.265,0.1286,0.0822,1.0596,high
2026-01-01 00:32:49,23.519984,87.309998,0.1417,0.1693,1.1000,2.711,2.434,0.874,0.1273,0.0879,1.0022,high
2026-01-01 00:32:50,23.519995,87.309990,0.1617,0.0812,1.0703,3.631,3.265,2.565,0.1484,0.0876,1.0652,high
2026-01-01 00:32:51,23.520010,87.309987,0.1487,0.1359,1.0252,3.085,2.901,1.268,0.1454,0.1272,1.0390,high
2026-01-01 00:32:52,23.519997,87.310003,0.0939,0.0878,1.0775,2.993,2.408,2.100,0.1797,0.1834,1.0703,high
2026-01-01 00:32:53,23.520015,87.310001,0.0989,0.0807,1.0092,3.505,1.984,2.260,0.1260,0.2125,1.0470,high
2026-01-01 00:32:54,23.519995,87.310013,0.1070,0.0701,1.0298,4.221,2.615,1.338,0.1705,0.1138,1.0285,high
2026-01-01 00:32:55,23.519990,87.309997,0.0792,0.1039,1.1001,2.821,3.862,1.721,0.1561,0.1536,1.1109,high
2026-01-01 00:32:56,23.519969,87.310007,0.1276,0.0956,1.0723,1.836,3.071,2.111,0.1071,0.1302,1.1208,high
2026-01-01 00:32:57,23.519987,87.309996,0.1026,0.1414,1.0729,3.562,2.395,2.188,0.1302,0.1833,1.0331,high
2026-01-01 00:32:58,23.520010,87.310007,0.1556,0.0875,1.0898,4.295,3.995,0.500,0.1383,0.1306,1.0784,high
2026-01-01 00:32:59,23.519984,87.310004,0.0793,0.0677,1.0659,2.717,1.535,2.016,0.1430,0.1484,1.0723,high
2026-01-01 00:33:00,23.520012,87.309992,0.1495,0.1212,1.0730,3.252,1.298,1.605,0.1289,0.1210,1.0936,high
2026-01-01 00:33:01,23.520018,87.310011,0.1344,0.1032,1.0689,3.219,1.247,2.099,0.1749,0.1079,1.0927,high
2026-01-01 00:33:02,23.519997,87.309987,0.1712,0.1068,1.1106,2.423,3.678,2.675,0.1723,0.1621,1.1197,high
2026-01-01 00:33:03,23.520002,87.309991,0.1719,0.1034,1.0759,4.190,3.526,1.780,0.1700,0.1043,1.1051,high
2026-01-01 00:33:04,23.519998,87.309994,0.1094,0.1033,1.1146,4.115,3.806,1.301,0.2167,0.1393,1.1082,high
2026-01-01 00:33:05,23.519987,87.309986,0.1502,0.0960,0.9879,4.838,1.891,2.687,0.1317,0.1735,1.0605,high
2026-01-01 00:33:06,23.519995,87.310002,0.1119,0.1023,1.0731,3.841,1.293,2.042,0.1070,0.1582,1.0276,high
2026-01-01 00:33:07,23.519987,87.309996,0.1675,0.0928,1.0437,4.020,3.314,1.783,0.1469,0.0723,1.0546,high
2026-01-01 00:33:08,23.520018,87.309984,0.1263,0.1846,1.0980,4.546,2.502,1.342,0.0859,0.1217,1.0265,high
